seed,sequence,exact,initial,expected,predicted,fingerprint_before,fingerprint_after,step,action,source_roles,result
7,length-8,true,7511375462807631849|8885458737472801787|1069067054393917594|3310951613178436755|3484818349515527670|948326537095699374,7511375462807631849|7511375462807631849|1069067054393917594|3310951613178436755|3484818349515527670|948326537095699374,7511375462807631849|7511375462807631849|1069067054393917594|3310951613178436755|3484818349515527670|948326537095699374,7456304039183440019,7456304039183440019,8,352038673263882492,0|1|2|3|5|4,7511375462807631849|7511375462807631849|1069067054393917594|3310951613178436755|3484818349515527670|948326537095699374
7,length-16,true,7368897181388535803|4247140273278757573|6380065611499117516|8029364229695782989|2935184245398100544|4371928781306178480,4247140273278757573|6380065611499117516|4247140273278757573|8029364229695782989|4371928781306178480|2935184245398100544,4247140273278757573|6380065611499117516|4247140273278757573|8029364229695782989|4371928781306178480|2935184245398100544,7456304039183440019,7456304039183440019,1,11495726515243081142,1|0|2|3|4|5,4247140273278757573|7368897181388535803|6380065611499117516|8029364229695782989|2935184245398100544|4371928781306178480
7,length-16,true,7368897181388535803|4247140273278757573|6380065611499117516|8029364229695782989|2935184245398100544|4371928781306178480,4247140273278757573|6380065611499117516|4247140273278757573|8029364229695782989|4371928781306178480|2935184245398100544,4247140273278757573|6380065611499117516|4247140273278757573|8029364229695782989|4371928781306178480|2935184245398100544,7456304039183440019,7456304039183440019,2,10070300935264280721,1|2|0|3|4|5,7368897181388535803|6380065611499117516|4247140273278757573|8029364229695782989|2935184245398100544|4371928781306178480
7,length-16,true,7368897181388535803|4247140273278757573|6380065611499117516|8029364229695782989|2935184245398100544|4371928781306178480,4247140273278757573|6380065611499117516|4247140273278757573|8029364229695782989|4371928781306178480|2935184245398100544,4247140273278757573|6380065611499117516|4247140273278757573|8029364229695782989|4371928781306178480|2935184245398100544,7456304039183440019,7456304039183440019,3,8090773787923290076,2|0|1|3|4|5,4247140273278757573|7368897181388535803|6380065611499117516|8029364229695782989|2935184245398100544|4371928781306178480
7,length-16,true,7368897181388535803|4247140273278757573|6380065611499117516|8029364229695782989|2935184245398100544|4371928781306178480,4247140273278757573|6380065611499117516|4247140273278757573|8029364229695782989|4371928781306178480|2935184245398100544,4247140273278757573|6380065611499117516|4247140273278757573|8029364229695782989|4371928781306178480|2935184245398100544,7456304039183440019,7456304039183440019,4,9112022021534315205,0|0|2|3|4|5,4247140273278757573|4247140273278757573|6380065611499117516|8029364229695782989|2935184245398100544|4371928781306178480
7,length-16,true,7368897181388535803|4247140273278757573|6380065611499117516|8029364229695782989|2935184245398100544|4371928781306178480,4247140273278757573|6380065611499117516|4247140273278757573|8029364229695782989|4371928781306178480|2935184245398100544,4247140273278757573|6380065611499117516|4247140273278757573|8029364229695782989|4371928781306178480|2935184245398100544,7456304039183440019,7456304039183440019,5,352038673263882492,0|1|2|3|5|4,4247140273278757573|4247140273278757573|6380065611499117516|8029364229695782989|4371928781306178480|2935184245398100544
7,length-16,true,7368897181388535803|4247140273278757573|6380065611499117516|8029364229695782989|2935184245398100544|4371928781306178480,4247140273278757573|6380065611499117516|4247140273278757573|8029364229695782989|4371928781306178480|2935184245398100544,4247140273278757573|6380065611499117516|4247140273278757573|8029364229695782989|4371928781306178480|2935184245398100544,7456304039183440019,7456304039183440019,6,11495726515243081142,1|0|2|3|4|5,4247140273278757573|4247140273278757573|6380065611499117516|8029364229695782989|4371928781306178480|2935184245398100544
7,length-16,true,7368897181388535803|4247140273278757573|6380065611499117516|8029364229695782989|2935184245398100544|4371928781306178480,4247140273278757573|6380065611499117516|4247140273278757573|8029364229695782989|4371928781306178480|2935184245398100544,4247140273278757573|6380065611499117516|4247140273278757573|8029364229695782989|4371928781306178480|2935184245398100544,7456304039183440019,7456304039183440019,7,10070300935264280721,1|2|0|3|4|5,4247140273278757573|6380065611499117516|4247140273278757573|8029364229695782989|4371928781306178480|2935184245398100544
7,length-16,true,7368897181388535803|4247140273278757573|6380065611499117516|8029364229695782989|2935184245398100544|4371928781306178480,4247140273278757573|6380065611499117516|4247140273278757573|8029364229695782989|4371928781306178480|2935184245398100544,4247140273278757573|6380065611499117516|4247140273278757573|8029364229695782989|4371928781306178480|2935184245398100544,7456304039183440019,7456304039183440019,8,8090773787923290076,2|0|1|3|4|5,4247140273278757573|4247140273278757573|6380065611499117516|8029364229695782989|4371928781306178480|2935184245398100544
7,length-16,true,7368897181388535803|4247140273278757573|6380065611499117516|8029364229695782989|2935184245398100544|4371928781306178480,4247140273278757573|6380065611499117516|4247140273278757573|8029364229695782989|4371928781306178480|2935184245398100544,4247140273278757573|6380065611499117516|4247140273278757573|8029364229695782989|4371928781306178480|2935184245398100544,7456304039183440019,7456304039183440019,9,9112022021534315205,0|0|2|3|4|5,4247140273278757573|4247140273278757573|6380065611499117516|8029364229695782989|4371928781306178480|2935184245398100544
7,length-16,true,7368897181388535803|4247140273278757573|6380065611499117516|8029364229695782989|2935184245398100544|4371928781306178480,4247140273278757573|6380065611499117516|4247140273278757573|8029364229695782989|4371928781306178480|2935184245398100544,4247140273278757573|6380065611499117516|4247140273278757573|8029364229695782989|4371928781306178480|2935184245398100544,7456304039183440019,7456304039183440019,10,352038673263882492,0|1|2|3|5|4,4247140273278757573|4247140273278757573|6380065611499117516|8029364229695782989|2935184245398100544|4371928781306178480
7,length-16,true,7368897181388535803|4247140273278757573|6380065611499117516|8029364229695782989|2935184245398100544|4371928781306178480,4247140273278757573|6380065611499117516|4247140273278757573|8029364229695782989|4371928781306178480|2935184245398100544,4247140273278757573|6380065611499117516|4247140273278757573|8029364229695782989|4371928781306178480|2935184245398100544,7456304039183440019,7456304039183440019,11,10070300935264280721,1|2|0|3|4|5,4247140273278757573|6380065611499117516|4247140273278757573|8029364229695782989|2935184245398100544|4371928781306178480
7,length-16,true,7368897181388535803|4247140273278757573|6380065611499117516|8029364229695782989|2935184245398100544|4371928781306178480,4247140273278757573|6380065611499117516|4247140273278757573|8029364229695782989|4371928781306178480|2935184245398100544,4247140273278757573|6380065611499117516|4247140273278757573|8029364229695782989|4371928781306178480|2935184245398100544,7456304039183440019,7456304039183440019,12,8090773787923290076,2|0|1|3|4|5,4247140273278757573|4247140273278757573|6380065611499117516|8029364229695782989|2935184245398100544|4371928781306178480
7,length-16,true,7368897181388535803|4247140273278757573|6380065611499117516|8029364229695782989|2935184245398100544|4371928781306178480,4247140273278757573|6380065611499117516|4247140273278757573|8029364229695782989|4371928781306178480|2935184245398100544,4247140273278757573|6380065611499117516|4247140273278757573|8029364229695782989|4371928781306178480|2935184245398100544,7456304039183440019,7456304039183440019,13,11495726515243081142,1|0|2|3|4|5,4247140273278757573|4247140273278757573|6380065611499117516|8029364229695782989|2935184245398100544|4371928781306178480
7,length-16,true,7368897181388535803|4247140273278757573|6380065611499117516|8029364229695782989|2935184245398100544|4371928781306178480,4247140273278757573|6380065611499117516|4247140273278757573|8029364229695782989|4371928781306178480|2935184245398100544,4247140273278757573|6380065611499117516|4247140273278757573|8029364229695782989|4371928781306178480|2935184245398100544,7456304039183440019,7456304039183440019,14,9112022021534315205,0|0|2|3|4|5,4247140273278757573|4247140273278757573|6380065611499117516|8029364229695782989|2935184245398100544|4371928781306178480
7,length-16,true,7368897181388535803|4247140273278757573|6380065611499117516|8029364229695782989|2935184245398100544|4371928781306178480,4247140273278757573|6380065611499117516|4247140273278757573|8029364229695782989|4371928781306178480|2935184245398100544,4247140273278757573|6380065611499117516|4247140273278757573|8029364229695782989|4371928781306178480|2935184245398100544,7456304039183440019,7456304039183440019,15,352038673263882492,0|1|2|3|5|4,4247140273278757573|4247140273278757573|6380065611499117516|8029364229695782989|4371928781306178480|2935184245398100544
7,length-16,true,7368897181388535803|4247140273278757573|6380065611499117516|8029364229695782989|2935184245398100544|4371928781306178480,4247140273278757573|6380065611499117516|4247140273278757573|8029364229695782989|4371928781306178480|2935184245398100544,4247140273278757573|6380065611499117516|4247140273278757573|8029364229695782989|4371928781306178480|2935184245398100544,7456304039183440019,7456304039183440019,16,10070300935264280721,1|2|0|3|4|5,4247140273278757573|6380065611499117516|4247140273278757573|8029364229695782989|4371928781306178480|2935184245398100544
8,single-0,true,10691862487147804792|11641660079950734814|17770909286563592226|17763946633884902303|13328902900645242696|1331848361007913732,10691862487147804792|11641660079950734814|17770909286563592226|17763946633884902303|13328902900645242696|1331848361007913732,10691862487147804792|11641660079950734814|17770909286563592226|17763946633884902303|13328902900645242696|1331848361007913732,15640746808646707035,15640746808646707035,1,15361045833303181827,0|1|2|3|4|5,10691862487147804792|11641660079950734814|17770909286563592226|17763946633884902303|13328902900645242696|1331848361007913732
8,repeat-0,true,15672622541861592535|1721704259130002698|14872784523178573717|13983408181645089951|11370379639426047613|17067979790502704631,15672622541861592535|1721704259130002698|14872784523178573717|13983408181645089951|11370379639426047613|17067979790502704631,15672622541861592535|1721704259130002698|14872784523178573717|13983408181645089951|11370379639426047613|17067979790502704631,15640746808646707035,15640746808646707035,1,15361045833303181827,0|1|2|3|4|5,15672622541861592535|1721704259130002698|14872784523178573717|13983408181645089951|11370379639426047613|17067979790502704631
8,repeat-0,true,15672622541861592535|1721704259130002698|14872784523178573717|13983408181645089951|11370379639426047613|17067979790502704631,15672622541861592535|1721704259130002698|14872784523178573717|13983408181645089951|11370379639426047613|17067979790502704631,15672622541861592535|1721704259130002698|14872784523178573717|13983408181645089951|11370379639426047613|17067979790502704631,15640746808646707035,15640746808646707035,2,15361045833303181827,0|1|2|3|4|5,15672622541861592535|1721704259130002698|14872784523178573717|13983408181645089951|11370379639426047613|17067979790502704631
8,single-1,true,14653176611757920565|13481359223841574929|8181442138485089746|16930721014299677587|137425520076406030|16353615286179823380,13481359223841574929|14653176611757920565|8181442138485089746|16930721014299677587|137425520076406030|16353615286179823380,13481359223841574929|14653176611757920565|8181442138485089746|16930721014299677587|137425520076406030|16353615286179823380,15640746808646707035,15640746808646707035,1,2293636354634379151,1|0|2|3|4|5,13481359223841574929|14653176611757920565|8181442138485089746|16930721014299677587|137425520076406030|16353615286179823380
